species_code,sum
abetow,0.023941293547977693
allhum,0.3652301840470997
annhum,0.3946449445875828
astfly,0.13257834826185336
belspa2,0.09236528723338466
belvir,0.26283207446545553
benthr,5.474760989727656e-4
bewwre,0.22333865171243872
bkcspa,0.263619639839213
bktgna,0.0025335654648444006
bktspa,0.02121085390868399
blctit4,0.25410459052713463
bncfly,0.04840565991071344
brespa,0.2617323496810464
brocow,0.045912370192879415
cacwre,0.004332025242462123
calqua,0.4556242488194231
calthr,0.6374334318372803
caltow,0.5359585226448189
cantow,0.03227692987388764
canwre,0.2769457973322105
cavswa,0.15182099196333665
chirav,0.04279251806053708
cogdov,0.2772174736885747
compoo,0.4014095195095222
coshum,0.08134540291245429
coukin,0.06802174707049957
crithr,0.02343646720328252
cubthr,0.008166684601644448
gamqua,0.007020461055844862
gilfli,4.754238070745487e-4
gilwoo,0.0053926687069179025
gnttow,0.4547656000203115
gofwoo,0.0932018817509288
greroa,0.11009560820617992
grnjay,0.057281487901491346
hooori,0.0697829623634334
hrshaw,0.030564299874384915
incdov,0.10750851244722526
labwoo,0.10062208017772889
lawgol,0.34105807405143196
lecthr,5.865016864845529e-4
lesnig,0.008968278463203916
lobthr,0.06672198879095959
lucwar,0.017807060241210593
olispa,0.06163250950612564
phaino,0.0784872463545393
prafal,0.36141376147471505
pyrrhu,0.02806851063723581
rocwre,0.33058711136799435
rucspa,0.2076131063629436
saggro,0.6675247641777595
sagspa1,0.11269387662972519
sagthr,0.28729459055519
scaqua,0.024190126060716466
varbun,0.011189693537630774
verdin,0.010699388858142811
verfly,0.058383803895274866
whtswi,0.3269641853612226
whwdov,0.054693146187314946
wrenti,0.8386470645568807
y00678,0.11202985324544024
